@relation vowel-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)*1000/(MAX-MIN)

@attribute Sex {Male,Female}
@attribute 'Feature 0' numeric
@attribute 'Feature 1' numeric
@attribute 'Feature 2' numeric
@attribute 'Feature 3' numeric
@attribute 'Feature 4' numeric
@attribute 'Feature 5' numeric
@attribute 'Feature 6' numeric
@attribute 'Feature 7' numeric
@attribute 'Feature 8' numeric
@attribute 'Feature 9' numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}

@data
Male,74.473068,731.568998,516.334865,514.263074,454.775139,421.119191,614.62585,529.111645,805.954825,500.325098,hud
Male,362.295082,376.969124,517.611026,499.471738,558.110157,334.176415,585.714286,646.458583,470.910335,411.89857,hed
Male,643.559719,169.659735,312.149056,675.911252,596.513391,843.819159,545.238095,609.543818,79.055441,384.26528,hid
Male,538.173302,319.943289,425.727412,701.003698,643.254169,634.20803,540.136054,486.494598,223.47707,346.553966,hId
Male,749.180328,379.332073,372.128637,426.307448,704.39616,377.80588,677.891156,499.69988,230.663929,346.879064,hEd
Male,728.337237,437.303088,552.577846,276.281035,543.961597,300.980082,577.891156,365.846339,515.742642,417.10013,hAd
Male,619.672131,495.431632,566.105156,421.55309,371.65235,348.71957,411.22449,443.277311,671.115674,380.039012,hYd
Male,670.960187,453.371141,562.531904,475.964078,432.289035,349.035726,365.306122,504.201681,638.603696,382.314694,had
Male,515.925059,654.694392,405.053599,428.684628,394.643759,202.023396,675.510204,479.591837,693.360712,448.63459,hOd
Male,325.058548,757.718967,106.431853,436.872689,425.720061,619.981031,771.088435,549.519808,549.965777,338.10143,hod
Male,279.156909,755.198488,364.726901,319.33439,399.696817,690.483718,642.176871,634.153661,254.962355,405.071521,hUd
Male,278.454333,348.928796,475.752935,758.055996,542.44568,866.266203,497.619048,527.310924,366.872005,477.56827,hud
Male,468.852459,492.123503,534.201123,518.753302,644.770086,363.262725,545.578231,411.164466,496.235455,239.271782,hed
Male,663.700234,158.79017,284.839204,660.063391,598.029308,846.980715,559.183673,598.739496,122.176591,344.603381,hid
Male,526.932084,321.361059,430.576825,626.254622,703.638201,584.255454,640.816327,383.553421,406.570842,303.641092,hId
Male,703.512881,372.400756,474.732006,378.499736,767.812026,473.601012,604.761905,492.496999,311.772758,249.674902,hEd
Male,721.311475,434.940139,557.682491,300.316957,540.424457,285.48846,573.469388,394.657863,506.502396,441.482445,hAd
Male,612.412178,494.801512,581.674324,427.099842,392.369884,310.464749,450,422.869148,687.200548,370.286086,hYd
Male,663.466042,447.700063,572.741194,479.661912,429.257201,336.705659,423.129252,477.190876,679.329227,379.713914,had
Male,490.398126,653.749212,444.359367,359.746434,429.509853,247.549794,676.870748,479.591837,737.166324,387.191157,hOd
Male,304.449649,784.026465,133.23124,407.025885,484.588176,558.014543,798.639456,536.614646,503.422313,377.438231,hod
Male,251.990632,775.834909,443.083206,354.727945,338.04952,621.877964,691.496599,624.54982,249.828884,432.054616,hUd
Male,277.04918,355.387524,469.372129,762.546223,525.265285,930.761935,473.129252,528.211285,328.199863,483.420026,hud
Male,455.737705,505.198488,554.109239,531.167459,648.054573,370.534303,539.115646,428.271309,497.262149,223.992198,hed
Male,662.529274,154.379332,278.203165,649.762282,590.702375,865.317736,574.14966,584.333733,111.909651,348.179454,hid
Male,531.615925,312.539382,416.539051,610.406762,697.827185,556.433765,681.292517,391.056423,434.976044,355.006502,hId
Male,680.327869,371.770636,484.1756,400.158479,772.612431,496.048056,595.238095,470.288115,317.932923,250,hEd
Male,714.051522,442.186515,566.61562,296.354992,530.823648,302.877015,579.931973,380.852341,460.301164,458.387516,hAd
Male,602.34192,496.849401,535.477284,426.043317,393.127842,294.02466,443.537415,471.788715,697.809719,351.755527,hYd
Male,644.730679,450.535602,543.134252,471.473851,475.745326,306.670882,467.346939,477.490996,703.969884,315.019506,had
Male,461.124122,657.687461,473.455845,284.469097,431.025771,335.757193,705.102041,430.672269,765.229295,345.903771,hOd
Male,288.992974,781.033396,317.764165,276.016904,482.566953,452.102434,780.952381,568.127251,575.633128,464.889467,hod
Male,261.592506,765.595463,419.091373,365.293185,401.465387,569.079987,749.319728,582.232893,411.019849,391.092328,hUd
Male,251.288056,378.386894,481.368045,782.356049,532.592218,908.947202,462.92517,466.686675,363.449692,428.478544,hud
Male,461.124122,484.562067,511.740684,556.788167,644.517433,370.850458,561.904762,469.687875,481.861739,197.009103,hed
Male,645.901639,150.283554,285.6049,646.856841,581.354219,891.874802,576.530612,565.12605,100.958248,355.331599,hid
Male,527.868852,294.58097,441.807044,607.23719,683.931278,528.612077,707.482993,398.859544,472.621492,357.93238,hId
Male,684.309133,374.921235,426.493109,432.382462,756.442648,459.057856,637.755102,477.490996,263.518138,275.682705,hEd
Male,711.007026,457.624449,550.280755,318.541997,497.220819,342.080304,584.013605,360.144058,431.895962,459.362809,hAd
Male,582.669789,511.814745,472.434916,460.908611,366.34664,313.626304,406.462585,531.812725,682.409309,309.16775,hYd
Male,616.159251,454.00126,555.385401,444.268357,500,347.138792,501.70068,438.17527,667.351129,321.196359,had
Male,444.964871,664.776307,428.534967,292.921289,421.930268,366.740436,697.959184,432.773109,734.428474,312.743823,hOd
Male,271.428571,790.957782,318.27463,293.18542,429.762506,554.220677,698.639456,602.941176,480.150582,505.526658,hod
Male,274.473068,752.993069,388.718734,382.989963,436.331481,572.873854,743.877551,585.834334,478.097194,439.856957,hUd
Male,208.899297,411.468179,494.640123,815.372425,544.21425,871.957003,445.238095,436.37455,391.170431,402.470741,hud
Male,440.749415,482.356648,502.807555,529.846804,664.477009,352.197281,563.945578,440.876351,497.604381,227.56827,hed
Male,644.262295,149.495904,276.416539,617.274168,568.216271,912.108758,615.986395,547.719088,171.115674,296.163849,hid
Male,540.28103,272.84184,467.330271,591.917591,691.510864,518.811255,715.986395,400.360144,513.004791,346.228869,hId
Male,677.517564,373.503466,422.409393,440.834654,744.820616,450.205501,659.52381,486.194478,260.438056,294.863459,hEd
Male,717.564403,461.405167,544.155181,350.501849,488.377969,357.888081,572.44898,363.145258,444.558522,446.03381,hAd
Male,580.327869,519.848771,453.547728,471.737982,341.839313,354.094214,363.265306,596.038415,622.176591,305.591678,hYd
Male,581.264637,451.953371,596.477795,416.27047,541.182415,383.49668,551.020408,376.65066,608.829569,327.698309,had
Male,438.641686,678.481411,331.291475,301.10935,445.426983,436.294657,689.795918,432.472989,676.933607,243.498049,hOd
Male,272.36534,791.902962,341.245533,316.957211,403.486609,539.677521,674.14966,602.941176,507.186858,591.352406,hod
Male,250.351288,744.801512,468.095967,443.740095,386.306215,515.017389,714.285714,544.117647,511.635866,438.881664,hUd
Male,176.580796,438.878387,503.573252,838.087691,553.309752,852.355359,409.863946,444.777911,373.716632,411.248375,hud
Male,422.482436,487.555135,462.480858,574.220814,602.071753,412.582991,492.176871,484.693878,419.575633,231.469441,hed
Male,660.421546,146.030246,258.550281,594.823032,559.878727,903.256402,664.62585,538.715486,257.700205,228.218466,hid
Male,536.76815,273.62949,452.016335,624.933967,697.827185,527.66361,693.197279,402.460984,506.160164,338.751625,hId
Male,661.826698,359.798362,442.317509,469.889065,735.725114,413.215302,663.945578,483.493397,279.26078,325.422627,hEd
Male,727.63466,452.741021,558.958652,353.40729,493.936331,354.41037,574.489796,361.344538,450.718686,425.877763,hAd
Male,586.651054,526.780088,458.397141,454.041204,349.166246,348.403414,382.312925,568.727491,675.22245,314.369311,hYd
Male,551.75644,450.693132,627.105666,425.515055,579.080344,404.995258,593.197279,367.947179,547.570157,314.694408,had
Male,438.407494,675.015753,312.149056,281.563656,507.326933,421.751502,723.129252,411.464586,627.652293,278.93368,hOd
Male,274.473068,781.821046,377.743747,335.446381,400.454775,449.889346,704.761905,527.611044,618.412047,600.780234,hod
Male,243.325527,684.310019,435.426238,508.452192,378.979282,582.35852,703.401361,520.408163,517.111567,397.919376,hUd
Male,167.915691,442.501575,508.422665,825.145272,548.509348,862.472336,397.959184,496.698679,352.498289,451.560468,hud
Male,451.053864,444.391934,405.819296,614.368727,569.479535,391.400569,519.047619,538.715486,361.396304,313.719116,hed
Female,420.608899,115.942029,696.273609,910.459588,694.542698,588.997787,284.353741,189.97599,408.966461,800.06502,hid
Female,414.98829,359.325772,639.867279,765.979926,733.703891,345.558015,258.503401,303.421369,310.061602,788.686606,hId
Female,561.358314,439.350977,612.302195,529.846804,529.055078,172.620929,371.428571,421.968788,505.475702,761.378414,hEd
Female,745.667447,540.485192,558.958652,316.428949,470.186963,291.495416,462.92517,334.333733,455.167693,641.092328,hAd
Female,690.398126,727.47322,337.41705,207.078711,497.220819,557.066077,567.006803,289.015606,284.052019,646.944083,hYd
Female,612.880562,607.750473,540.326697,233.755943,492.673067,427.126146,476.190476,416.566627,301.848049,569.570871,had
Female,587.587822,767.170762,489.280245,97.200211,358.261748,583.306987,659.863946,515.906363,205.338809,543.237971,hOd
Female,414.754098,705.2615,456.610516,145.007924,400.454775,739.487828,836.394558,528.211285,489.390828,247.39922,hod
Female,292.740047,853.497164,396.375702,348.652932,382.769075,513.120455,633.673469,442.677071,385.352498,312.418726,hUd
Female,173.302108,703.52867,593.67024,403.06392,454.775139,392.665191,454.421769,663.865546,306.98152,242.847854,hud
Female,514.98829,555.450536,429.045431,474.907554,509.600808,469.49099,411.22449,484.393758,360.711841,622.236671,hed
Female,352.693208,168.557026,704.696274,786.582145,760.485093,696.174518,203.061224,180.672269,496.577687,740.572172,hid
Female,446.838407,311.279143,581.419091,801.901743,744.062658,355.042681,338.77551,328.631453,306.639288,795.838752,hId
Female,602.107728,408.9477,606.431853,599.57739,543.961597,152.386974,378.231293,412.965186,471.594798,800.06502,hEd
Female,764.168618,538.279773,617.40684,316.428949,477.261243,347.454948,430.952381,316.626651,434.976044,593.953186,hAd
Female,694.145199,739.445495,408.371618,154.780771,462.354725,509.010433,585.714286,315.42617,281.6564,561.118336,hYd
Female,637.470726,578.922495,522.460439,275.224511,519.959576,432.816946,526.530612,423.469388,339.493498,485.045514,had
Female,570.257611,761.027095,523.7366,96.407818,392.875189,666.772052,597.959184,476.590636,214.579055,533.159948,hOd
Female,434.42623,710.459987,468.095967,134.442684,370.389085,716.408473,829.251701,506.602641,504.449008,310.143043,hod
Female,304.918033,779.458097,469.372129,395.40412,445.17433,327.220993,667.006803,488.895558,547.912389,464.239272,hUd
Female,193.208431,681.94707,653.905054,367.406233,427.235978,443.250079,424.829932,668.967587,354.551677,217.815345,hud
Female,502.107728,602.236925,417.55998,505.546751,548.509348,445.779323,394.557823,432.172869,344.626968,607.607282,hed
Female,354.098361,161.153119,703.16488,790.808241,752.147549,700.916851,227.891156,174.969988,486.995209,730.494148,hid
Female,455.503513,291.587902,568.147014,763.338616,758.211218,359.468859,354.081633,384.453782,338.809035,831.924577,hId
Female,593.676815,422.967864,609.749872,648.705758,527.286508,222.889662,332.312925,379.051621,486.310746,775.357607,hEd
Female,775.644028,537.019534,658.244002,343.106181,500.757959,289.914638,500,356.842737,412.388775,513.979194,hAd
Female,680.562061,771.73913,327.718224,196.513471,462.607377,509.326589,589.795918,303.421369,263.86037,607.282185,hYd
Female,637.470726,575.456837,501.276161,330.427892,492.420414,392.665191,590.136054,405.762305,350.444901,462.938882,had
Female,541.686183,735.192187,530.372639,109.8785,389.085397,682.263674,604.421769,457.382953,186.516085,515.604681,hOd
Female,429.742389,724.795211,431.342522,147.913365,365.336028,643.060386,807.823129,461.284514,450.034223,345.253576,hod
Female,323.887588,702.898551,535.732517,386.687797,490.651844,255.137528,693.877551,469.987995,663.586585,578.673602,hUd
Female,217.330211,646.345306,710.311383,394.875858,399.949469,422.699968,414.965986,686.67467,435.660507,184.330299,hud
Female,473.5363,613.42155,422.15416,491.019546,539.666498,404.679102,404.421769,425.870348,341.889117,572.496749,hed
Female,403.044496,126.023945,682.491067,833.597464,722.587165,677.52134,245.238095,151.860744,476.043806,679.453836,hid
Female,481.498829,297.258979,562.02144,712.0972,760.232441,370.850458,310.544218,408.163265,375.427789,835.825748,hId
Female,573.5363,438.563327,597.753956,677.760169,472.713492,277.268416,302.721088,290.816327,508.213552,808.192458,hEd
Female,761.592506,560.649023,612.046963,302.958267,534.108135,270.312994,443.537415,367.647059,460.301164,539.011704,hAd
Female,666.744731,790.327662,279.224094,276.809297,447.953512,581.726209,593.537415,275.210084,194.045175,780.884265,hYd
Female,616.861827,586.483932,537.774375,418.119387,433.804952,385.393614,587.414966,417.166867,384.668036,518.855657,had
Female,536.76815,748.89729,424.706483,173.798204,432.289035,594.688587,729.931973,442.076831,150.924025,586.150845,hOd
Female,427.166276,718.336484,444.104135,187.533016,310.005053,546.000632,820.408163,526.110444,395.619439,339.401821,hod
Female,326.229508,698.330183,558.70342,356.840993,449.469429,325.640215,724.489796,451.380552,733.744011,541.612484,hUd
Female,213.583138,637.838689,697.039306,418.91178,427.235978,346.822637,418.027211,740.696279,474.332649,183.680104,hud
Female,454.800937,592.785129,440.786115,465.134707,514.14856,400.885236,430.952381,460.684274,373.03217,549.414824,hed
Female,552.459016,73.881537,554.874936,785.525621,711.217787,728.106228,296.938776,113.145258,456.536619,705.136541,hid
Female,429.039813,350.346566,619.448698,760.433175,673.319859,280.429972,291.156463,358.643457,413.415469,842.652796,hId
Female,556.206089,446.597353,615.364982,696.777602,463.870642,252.924439,397.278912,270.108043,490.075291,822.496749,hEd
Female,747.0726,593.415249,528.586013,341.521395,561.141991,253.872905,386.734694,364.045618,505.475702,568.595579,hAd
Female,655.737705,807.183365,276.161307,292.393027,436.836786,602.27632,596.258503,300.720288,170.08898,885.240572,hYd
Female,586.18267,603.969754,522.715671,457.739039,449.469429,399.936769,553.741497,376.95078,403.49076,657.997399,had
Female,545.199063,764.020164,328.994385,223.718965,496.46286,572.241543,782.653061,379.051621,201.916496,658.647594,hOd
Female,426.4637,739.760555,451.50587,195.985209,317.331986,513.436611,848.979592,554.621849,387.063655,310.793238,hod
Female,290.163934,711.090107,423.175089,390.385631,381.505811,573.190009,703.741497,537.515006,486.652977,250.325098,hUd
Female,163.466042,685.885318,652.118428,385.367142,415.108641,372.115081,435.37415,778.811525,375.085558,202.535761,hud
Female,449.41452,609.483302,487.238387,483.095615,478.524507,387.922858,440.816327,519.207683,366.872005,539.336801,hed
Female,628.571429,54.820416,489.025013,798.203909,696.058615,652.861208,289.115646,145.558223,430.869268,749.349805,hid
Female,401.17096,463.610586,654.160286,776.281035,633.400707,221.62504,245.918367,325.630252,446.954141,888.491547,hId
Female,552.693208,423.125394,587.799898,710.512414,537.392623,218.147328,464.285714,262.304922,446.954141,830.29909,hEd
Female,745.901639,583.963453,529.862175,389.064976,593.734209,255.769839,378.571429,385.354142,447.638604,658.322497,hAd
Female,644.262295,784.499055,301.939765,282.62018,414.350682,619.981031,586.394558,324.729892,186.516085,853.055917,hYd
Female,546.135831,620.037807,488.769781,484.41627,474.734715,331.64717,582.653061,303.721489,413.7577,742.847854,had
Female,560.421546,781.190926,274.119449,224.775489,543.708944,539.677521,756.802721,344.837935,233.744011,637.841352,hOd
Female,425.058548,809.861374,372.128637,212.889593,392.622537,510.907366,934.013605,456.482593,321.697467,363.459038,hod
Female,305.854801,696.439824,313.425217,452.456418,482.819606,597.850142,719.387755,493.997599,375.085558,263.003901,hUd
Female,150.58548,727.47322,633.486473,347.860539,399.444164,415.744546,465.646259,743.997599,358.658453,212.938882,hud
Female,435.831382,628.071834,514.293007,477.812995,487.872663,342.712615,446.598639,547.118848,429.500342,516.579974,hed
Female,117.096019,384.373031,952.271567,833.333333,615.96766,167.878596,287.755102,346.938776,453.456537,878.738622,hid
Female,270.257611,503.938248,767.738642,723.718965,606.366852,211.508062,398.639456,188.47539,376.796715,778.93368,hId
Female,495.081967,418.872086,590.607453,739.830956,382.516422,219.095795,518.027211,218.487395,529.774127,913.19896,hEd
Female,533.957845,492.123503,406.074528,553.090333,284.739768,423.648435,594.897959,305.222089,482.546201,739.596879,hAd
Female,531.381733,616.887209,324.144972,473.586899,286.255685,728.106228,568.367347,250.60024,392.881588,756.176853,hYd
Female,502.576112,481.253938,401.225115,556.524036,581.606872,473.601012,493.537415,279.711885,287.132101,855.331599,had
Female,443.325527,735.507246,199.336396,571.051241,483.324912,716.724629,522.789116,330.432173,96.851472,555.916775,hOd
Female,342.857143,872.873346,163.348647,310.089805,633.400707,544.103699,506.122449,310.62425,287.816564,510.403121,hod
Female,274.473068,525.362319,449.20878,606.708928,613.693785,394.87828,393.197279,329.831933,341.889117,679.453836,hUd
Female,264.871194,553.875236,563.297601,867.670365,719.302678,171.988618,340.136054,225.990396,325.119781,623.537061,hud
Female,404.683841,614.68179,537.008678,593.502377,587.923194,296.553905,467.687075,223.889556,281.314168,877.113134,hed
Female,122.248244,360.586011,969.627361,848.12467,616.472966,136.263041,297.278912,419.867947,440.793977,818.595579,hid
Female,280.562061,531.663516,710.056151,713.417855,651.086407,256.718305,330.612245,211.584634,434.633812,772.106632,hId
Female,524.355972,382.010082,559.979581,797.147385,354.471956,303.193171,493.197279,147.659064,565.708419,894.018205,hEd
Female,511.007026,475.897921,405.308831,550.184892,273.117736,440.720835,592.176871,341.536615,470.910335,759.102731,hAd
Female,535.128806,621.770636,317.764165,476.756471,277.412835,753.714828,539.795918,210.384154,438.740589,739.596879,hYd
Female,500.234192,488.027725,403.777437,564.183835,576.553815,456.528612,497.278912,274.909964,298.767967,823.146944,had
Female,424.12178,742.753623,174.068402,587.163233,496.46286,721.150806,485.37415,238.295318,140.999316,531.209363,hOd
Female,331.147541,880.277253,227.411945,246.434231,548.509348,549.794499,566.666667,345.738295,330.937714,442.782835,hod
Female,264.168618,546.15627,509.188361,555.731643,600.808489,398.039836,332.993197,351.140456,370.63655,668.40052,hUd
Female,273.067916,575.141777,558.192956,900.950872,746.083881,207.39804,261.564626,265.606242,282.683094,596.879064,hud
Female,411.241218,604.127284,527.309852,595.879556,620.768065,282.326905,462.585034,239.795918,283.025325,855.331599,hed
Female,106.557377,389.256459,1000,778.922345,603.587671,176.730952,270.748299,410.564226,463.039014,830.949285,hid
Female,283.840749,537.492124,710.056151,659.006867,713.996968,224.154284,307.142857,268.007203,379.192334,824.447334,hId
Female,526.229508,382.482672,539.561001,771.262546,390.096008,312.361682,518.707483,103.241297,533.538672,923.276983,hEd
Female,505.386417,439.823566,448.698315,590.861067,231.430015,422.067657,633.673469,347.238896,462.01232,789.986996,hAd
Female,525.526932,638.783869,308.831036,465.662969,300.90955,740.120139,521.428571,262.605042,360.36961,781.859558,hYd
Female,469.555035,499.84247,396.630934,565.768621,603.335018,442.933923,446.258503,286.314526,320.328542,794.863459,had
Female,402.576112,743.541273,192.189893,558.372953,479.282466,687.638318,554.081633,178.571429,160.848734,529.908973,hOd
Female,319.437939,873.030876,246.554364,249.339672,479.282466,601.644009,515.986395,389.555822,354.551677,380.689207,hod
Female,271.428571,568.52552,528.841246,565.50449,596.513391,398.988302,356.122449,322.629052,340.520192,656.697009,hUd
Female,283.372365,560.491493,541.602859,928.420497,791.561395,255.453683,242.176871,271.008403,244.695414,578.348505,hud
Female,413.348946,585.066163,540.326697,616.745906,586.407276,308.883971,489.455782,220.888355,247.775496,866.384915,hed
Female,104.918033,406.269691,948.953548,781.035394,615.209702,216.250395,253.401361,350.840336,515.400411,833.875163,hid
Female,285.948478,517.013233,763.144461,595.351294,732.945932,228.264306,304.761905,303.421369,300.821355,831.274382,hId
Female,525.995316,377.756774,545.686575,789.751717,369.125821,303.825482,514.285714,121.848739,507.52909,907.022107,hEd
Female,504.918033,421.235035,459.673303,626.782884,211.47044,436.610813,637.414966,298.319328,492.813142,770.481144,hAd
Female,526.229508,643.509767,298.621746,457.739039,340.070743,697.122985,565.986395,277.611044,320.328542,706.436931,hYd
Female,430.913349,516.855703,400.204186,594.823032,593.228903,435.34619,414.965986,277.010804,380.903491,758.127438,had
Female,388.056206,734.089477,200.102093,518.753302,519.201617,603.540942,603.401361,200.480192,186.858316,488.946684,hOd
Female,318.266979,864.52426,237.621235,283.412573,460.333502,622.510275,471.088435,459.183673,238.877481,401.495449,hod
Female,292.271663,558.601134,498.468606,630.216587,620.515412,426.809991,399.319728,260.504202,308.350445,679.453836,hUd
Female,287.119438,545.99874,526.033691,943.475964,818.847903,269.364527,235.034014,247.59904,258.384668,558.192458,hud
Female,398.360656,600.031506,568.402246,622.028526,519.201617,314.574771,484.693878,190.876351,281.998631,843.302991,hed
Female,107.025761,410.05041,912.965799,838.351823,592.218292,201.70724,256.802721,341.836735,559.890486,822.496749,hid
Female,291.569087,516.225583,734.558448,645.272055,703.890854,203.920329,370.408163,268.907563,288.843258,861.183355,hId
Female,527.400468,367.832388,545.17611,833.069202,322.385043,373.063547,395.918367,169.267707,568.44627,811.118336,hEd
Female,472.36534,451.008192,437.212864,587.163233,262.758969,459.690168,596.938776,253.0012,550.992471,717.16515,hAd
Female,534.660422,646.502836,287.391526,457.474908,350.682163,716.724629,523.469388,336.434574,230.663929,743.498049,hYd
Female,411.007026,520.006301,414.752425,606.444797,608.388075,401.833702,418.367347,271.908764,346.680356,781.859558,had
Female,396.018735,723.377442,158.244002,554.675119,603.840323,524.185899,570.408163,201.980792,176.249144,573.146944,hOd
Female,321.545667,870.510397,221.031138,314.315901,466.39717,534.935188,575.170068,427.971188,237.166324,398.569571,hod
Female,317.096019,536.704474,486.727922,635.235077,664.224356,469.807145,426.530612,247.59904,215.605749,745.448635,hUd
Female,269.086651,572.148708,555.640633,872.688854,814.047499,279.79766,226.870748,230.792317,216.632444,525.03251,hud
Female,379.391101,638.626339,557.937723,586.634971,535.3714,258.299083,431.632653,218.787515,282.340862,854.356307,hed
Female,122.716628,382.167612,912.710567,877.971474,588.175846,170.723996,287.414966,356.542617,503.080082,833.550065,hid
Female,303.044496,503.938248,702.909648,731.642895,651.844366,204.236484,440.47619,198.079232,339.835729,883.940182,hId
Female,516.861827,372.400756,551.046452,808.505018,365.841334,355.042681,421.768707,179.471789,502.395619,776.983095,hEd
Female,437.93911,470.699433,437.468096,575.8056,290.803436,461.903256,549.319728,256.602641,523.271732,743.498049,hAd
Female,540.749415,641.146818,328.739153,433.967248,329.964629,661.713563,612.244898,365.546218,174.537988,681.729519,hYd
Female,385.01171,528.512917,486.983155,595.351294,569.226882,384.761303,461.904762,234.993998,262.491444,867.035111,had
Female,384.309133,737.870195,232.51659,520.86635,537.897928,504.2681,619.727891,248.19928,69.815195,736.671001,hOd
Female,332.318501,876.496534,244.002042,339.144216,458.564932,461.587101,632.993197,372.14886,229.637235,448.309493,hod
Female,315.925059,532.923756,468.861664,633.650291,720.31329,466.961745,423.129252,232.292917,190.965092,758.452536,hUd
Female,255.971897,601.134216,583.716182,798.996302,816.82668,245.336706,275.170068,224.789916,239.904175,513.328999,hud
Female,368.852459,629.017013,589.331291,547.807713,562.405255,237.748972,409.52381,279.411765,193.01848,864.109233,hed
Female,272.599532,344.517958,822.103114,762.810354,602.577059,329.434082,142.857143,261.104442,437.029432,865.409623,hid
Female,327.868852,535.129175,705.717203,782.091918,727.892875,419.854568,324.14966,258.103241,213.894593,758.127438,hId
Female,414.519906,511.814745,533.945891,642.630745,524.254674,211.508062,371.428571,438.47539,317.932923,884.26528,hEd
Female,615.222482,530.088217,264.420623,606.973059,420.161698,354.41037,450.340136,314.52581,504.791239,938.231469,hAd
Female,489.929742,694.549464,260.592139,279.186476,531.581607,502.055011,571.428571,318.727491,423.340178,780.559168,hYd
Female,548.009368,693.761815,302.960694,374.27364,464.6286,417.009169,610.544218,285.414166,341.889117,815.994798,had
Female,503.981265,656.742281,418.580909,276.016904,415.108641,588.365476,693.537415,539.915966,301.163587,571.521456,hOd
Female,367.447307,764.965343,371.618173,171.156894,549.014654,661.081252,808.843537,541.716687,463.381246,400.845254,hod
Female,288.992974,669.502205,713.629403,303.75066,543.961597,522.288966,414.965986,535.714286,321.355236,331.924577,hUd
Female,281.733021,537.964713,588.820827,647.120972,711.217787,489.408789,223.809524,327.731092,187.200548,367.685306,hud
Female,412.177986,556.238185,419.091373,486.265188,660.18191,348.403414,449.659864,389.855942,181.724846,792.912874,hed
Female,322.014052,280.718336,799.387443,826.730058,608.135422,360.10117,212.92517,210.384154,336.071184,878.738622,hid
Female,351.75644,462.980466,669.984686,781.827787,783.729156,556.11761,388.095238,317.827131,157.084189,785.435631,hId
Female,431.381733,481.726528,480.85758,716.323296,539.161193,250.395194,366.666667,384.453782,349.760438,886.540962,hEd
Female,605.152225,529.773157,268.759571,619.651347,382.011117,400.252924,417.006803,327.130852,565.023956,849.479844,hAd
Female,500.468384,683.049779,259.57121,272.054939,596.260738,513.752766,489.115646,347.539016,416.837782,732.119636,hYd
Female,540.749415,671.392565,340.735069,387.216059,416.877211,460.95479,637.755102,277.611044,316.221766,803.96619,had
Female,511.47541,658.00252,430.832057,252.773376,410.308236,594.372431,753.741497,533.013205,286.447639,526.007802,hOd
Female,369.320843,766.068053,360.387953,184.891706,552.046488,596.58552,821.428571,576.230492,514.031485,404.096229,hod
Female,301.405152,630.119723,740.42879,331.220285,532.339565,546.632943,458.843537,553.721489,378.507871,345.578674,hUd
Female,272.131148,550.882168,615.364982,617.274168,712.228398,495.415745,206.122449,345.738295,180.013689,356.306892,hud
Female,416.627635,552.772527,442.572741,467.511886,647.296614,398.672147,457.142857,391.656663,152.977413,804.291287,hed
Female,362.997658,247.952111,770.035733,851.822504,621.526023,404.679102,230.952381,168.367347,275.154004,869.635891,hid
Female,359.953162,439.035917,644.46146,795.82673,766.548762,594.688587,466.326531,299.519808,165.297741,739.271782,hId
Female,461.124122,455.10397,423.175089,791.864765,560.131379,280.429972,351.360544,324.729892,376.454483,872.886866,hEd
Female,603.512881,527.725268,297.856049,592.181722,399.191511,355.042681,463.945578,327.130852,551.676934,806.892068,hAd
Female,505.620609,682.57719,209.035222,317.221342,655.128853,493.202656,442.176871,335.534214,444.21629,679.778934,hYd
Female,537.002342,657.057341,361.919347,351.822504,471.450227,438.19159,630.612245,291.416567,286.447639,802.990897,had
Female,506.557377,644.454946,455.334354,267.564712,375.947448,555.169143,752.040816,593.937575,342.915811,528.93368,hOd
Female,363.23185,770.636421,366.513527,174.590597,557.604851,587.417009,833.673469,572.028812,559.890486,400.520156,hod
Female,302.576112,606.332703,754.977029,355.256207,526.781203,542.522921,479.251701,571.728691,379.534565,370.936281,hUd
Female,261.592506,594.360428,596.733027,640.781828,709.954522,433.765413,174.829932,349.939976,161.190965,409.297789,hud
Female,425.058548,556.238185,481.112813,479.661912,588.933805,380.018969,545.578231,401.260504,89.322382,829.323797,hed
Female,383.840749,236.609956,767.48341,845.219229,633.906013,445.463168,195.918367,165.966387,231.690623,873.537061,hid
Female,381.030445,397.920605,618.938234,806.920232,736.230419,622.826431,555.442177,300.420168,164.271047,699.609883,hId
Female,463.466042,445.022054,422.409393,814.315901,526.781203,357.888081,334.693878,255.102041,410.677618,858.257477,hEd
Female,601.405152,519.061122,311.893823,572.636027,425.720061,314.574771,511.904762,344.537815,495.893224,825.747724,hAd
Female,506.088993,681.94707,226.90148,340.464871,573.774634,503.635789,563.265306,268.907563,416.495551,701.235371,hYd
Female,532.318501,638.941399,351.199592,352.086635,537.392623,448.308568,608.503401,268.007203,287.474333,818.595579,had
Female,495.550351,649.810964,426.493109,267.564712,385.042951,608.915586,715.646259,611.044418,320.328542,563.068921,hOd
Female,352.459016,772.05419,407.861154,163.761226,513.895907,650.964274,799.659864,557.022809,573.237509,400.195059,hod
Female,296.252927,601.606805,748.851455,371.896461,548.256695,513.436611,488.095238,592.136855,334.017796,368.985696,hUd
Female,249.648712,632.167612,605.410924,611.727417,706.417383,415.428391,120.408163,316.026411,248.459959,427.503251,hud
